epoch,train_total_loss,train_loss_joint_pos,train_loss_joint_vel,train_raw_mse_joint_pos,train_raw_mse_joint_vel,train_raw_rmse_joint_pos,train_raw_rmse_joint_vel,val_total_loss,val_loss_joint_pos,val_loss_joint_vel,val_raw_mse_joint_pos,val_raw_mse_joint_vel,val_raw_rmse_joint_pos,val_raw_rmse_joint_vel
66,0.33186310554325704,0.05878267515322539,0.27308043040001734,0.00672430247102167,0.31132519872116077,0.08200184431475716,0.5579652307457524,0.373735257264906,0.06682173491088288,0.30691352307399433,0.007691727413916039,0.348900110812086,0.08770249377250364,0.5906776708257101
67,0.33160889034205304,0.05875639210618168,0.27285249838148606,0.0067195265542938885,0.3110706502877273,0.08197271835369307,0.5577370798931404,0.37330334574467705,0.06639084307849465,0.3069125027561739,0.007576177037545138,0.3485118997899883,0.08704123756901172,0.590348964418494
68,0.33130541946903014,0.05870274219230568,0.27260267722023795,0.00671275249886117,0.31078182883673594,0.08193138897187799,0.5574780971811681,0.374171418369754,0.06674669571256206,0.3074247219209794,0.007678080460121389,0.34928924496205543,0.08762465669046235,0.5910069753920468
69,0.33101829497725327,0.05865354527506932,0.27236474972044916,0.006706990489515093,0.3105351439199162,0.08189621779737506,0.5572568024886876,0.37411527469918715,0.0670218018124003,0.3070934725659402,0.007678180108597106,0.3487607359322332,0.08762522529840996,0.5905596802459793
70,0.3307651625755596,0.05861189476497943,0.2721532677424477,0.006700850541844668,0.3102820701681506,0.08185872306507516,0.5570296851767872,0.3733908221701981,0.0667013859952387,0.306689435480301,0.00766441649341168,0.34806313136174755,0.08754665323935393,0.5899687545639578
71,0.3304983078121601,0.05856855079694418,0.2719297570292651,0.006694917770072906,0.3100157228920231,0.08182247716900844,0.5567905556778268,0.3724398219968563,0.06651023391742798,0.3059295878726605,0.007651299909887057,0.34752606659768215,0.08747170919724306,0.5895134151125674
72,0.3301993960166446,0.05852397116216367,0.27167542484792273,0.006688493371887843,0.3097316063461067,0.0817832095963948,0.5565353594751251,0.3729971339535649,0.06659400150552529,0.30640313318772155,0.00765173103774591,0.3477704789599735,0.08747417354708709,0.5897206787623895
73,0.32998360071041655,0.05849555191599475,0.2714880486897435,0.006684881919371145,0.30952636217643026,0.08176112718994978,0.5563509343718498,0.3738513357554866,0.0667031195129351,0.3071482161815891,0.0076449579233490265,0.3489663843643056,0.08743545003800819,0.5907337677535504
74,0.3297010232422784,0.05844060712145869,0.2712604160437564,0.006678524078674514,0.3092668184795193,0.08172223735724882,0.556117630074357,0.37295361105463887,0.06656816637530975,0.3063854446285523,0.007698406301273786,0.34812436191801527,0.0877405624627161,0.5900206453320216
75,0.3294480930218651,0.05839812705803751,0.2710499659240562,0.006673374196351161,0.3090239220730653,0.08169072282916318,0.5558992013603413,0.37269970786675954,0.06673407005162299,0.3059656383714776,0.0076778713478176525,0.3470978629159554,0.08762346345481702,0.5891501191682434
76,0.3291853276698543,0.05835790283350533,0.27082742473168603,0.006668584434493684,0.30879145068094843,0.08166140112987093,0.5556900671066097,0.37325443572553096,0.0669255730357168,0.30632886322593517,0.007691506756889143,0.34763612416466355,0.08770123577743442,0.589606753832301
77,0.32895971973887067,0.05832068905414913,0.2706390307098417,0.006662514692793705,0.30855335842692433,0.08162422858927186,0.5554757946363859,0.372520603203823,0.06658442288011573,0.30593617996496697,0.007669209448884436,0.3472423479342315,0.0875740226830105,0.5892727279742644
78,0.3287476401665614,0.05828847491235613,0.27045916511034246,0.006658498845934732,0.3083414524737496,0.08159962528060244,0.5552850191331922,0.3711263834336784,0.0660326201404489,0.30509376227604545,0.007590623155490494,0.3461966402219467,0.08712418238061402,0.5883847722553216
79,0.3285106171326512,0.05824857776828298,0.2702620393735466,0.0066537787695568175,0.3081371587369887,0.08157069798375405,0.5551010347107891,0.3712322858481726,0.06629773113257392,0.3049345555508185,0.007606620047620561,0.34610454482102593,0.08721593918327407,0.5883065058462518
80,0.32828072114256834,0.05821140860025322,0.27006931247700466,0.006649326788276743,0.30789666250529385,0.08154340432111443,0.5548843685897935,0.3730566949646319,0.06699922889276987,0.306057465759522,0.007688660866480511,0.34763617989008805,0.08768500936009821,0.5896068010887324
81,0.32804791873459266,0.05817422854338118,0.26987369022181973,0.006644074523444084,0.3076948985435787,0.08151119262680484,0.5547025315820893,0.37247942884905255,0.06661566933942378,0.30586376015865885,0.0076507416726137,0.34762917005519206,0.08746851818004979,0.5896008565590726
82,0.32786639599860257,0.05814649031580324,0.2697199056000919,0.006640986074008513,0.307529152202485,0.0814922454839018,0.554553110353269,0.37218165177895934,0.06663294398294302,0.30554870866739503,0.007674976923926305,0.3464468213531076,0.08760694563746818,0.5885973337971449
83,0.3276244778281701,0.05810811451641125,0.2695163634289667,0.006634980137700619,0.3072940215690961,0.08145538740746752,0.5543410697116857,0.3705230547672694,0.06626578199812996,0.30425727315379725,0.007669588940923596,0.34533496055578344,0.08757618934918096,0.587652074407794
84,0.32741481343860485,0.05807535324598265,0.2693394602492953,0.00663134969465662,0.30708243126542384,0.08143309950294549,0.554150188365414,0.371699716910365,0.06632846415429644,0.30537125289393235,0.007594673952788665,0.34681656827277263,0.08714742654139974,0.5889113416065042
85,0.3272459709298303,0.05805221580373244,0.2691937550768666,0.006628747861449871,0.30693549624573907,0.08141712265518765,0.5540175956102289,0.37094471411407287,0.06633874813978384,0.30460596621365077,0.0076263373551260305,0.34560978931107406,0.08732890332029843,0.5878858641871516
86,0.3269914344383609,0.058003220748521635,0.26898821373001425,0.006622231622182001,0.30668252374049726,0.08137709519380747,0.5537892412646686,0.37125469317941,0.06626722638380989,0.3049874669366708,0.007594169313644926,0.3460505010755002,0.0871445311746235,0.5882605724298546
87,0.32678050071888487,0.05797170130075357,0.26880879933457086,0.006618004282449716,0.3064670267642946,0.08135111727843519,0.5535946411990407,0.37204899705556016,0.06661146361371839,0.30543753391460515,0.007654808031433624,0.3471050202049567,0.0874917597916148,0.5891561933858938
88,0.32662053844289884,0.0579498413233165,0.2686706970497437,0.006616075728588375,0.30633112329508155,0.08133926314264456,0.5534718812144674,0.37133755262635587,0.06644641392298087,0.30489113892170505,0.007592495490966685,0.34630253335639793,0.08713492692925544,0.5884747516728291
89,0.3263869221964477,0.05791268196544958,0.2684742401010284,0.006609974268837017,0.30610093167308466,0.0813017482520334,0.5532638897245009,0.3720507162519668,0.06649217921590686,0.3055585377910203,0.007640044911162116,0.34673312908819115,0.08740735044126503,0.5888404954554256
90,0.326212831743511,0.05788542413956072,0.268327407630373,0.006606330510347449,0.30594093627851676,0.08127933630602215,0.5531192785272602,0.3704643701228114,0.06622856781182351,0.3042358027859396,0.007579934458857369,0.34526465367797166,0.08706281903807944,0.5875922512065418
91,0.3260235874102117,0.05785361373966853,0.2681699735778959,0.006602803967775119,0.3057509539362799,0.08125763944254792,0.5529475146307106,0.3709547677475443,0.06656673801026086,0.30438802907150286,0.007636350378528346,0.34581778250876005,0.0873862138928581,0.5880627368816699
92,0.32580874089431777,0.0578140370252855,0.2679947037270774,0.006597176456538215,0.3055514270797496,0.08122300447864642,0.5527670640330785,0.370371967498549,0.06585063002250659,0.30452133765057443,0.007569665157774675,0.34578206751530965,0.08700382266185018,0.5880323694451774
93,0.3256665257656727,0.05779363437876618,0.26787289139769943,0.0065942302352245035,0.305401569889183,0.08120486583465614,0.5526314955638911,0.37041780464653246,0.06637934594038238,0.3040384588657617,0.00758932073773105,0.3453361355959674,0.0871167075693925,0.5876530741823507
94,0.3254972033085802,0.057760720612185255,0.26773648270861244,0.006590777067044854,0.30527489468815794,0.08118360097362554,0.5525168727633193,0.3707915626296493,0.06678125076281596,0.3040103128116996,0.007672437381319847,0.34525404574767815,0.08759245048130487,0.5875832245288136
95,0.3253203598220678,0.0577404297249532,0.2675799299455624,0.006586819904082028,0.30508451703958833,0.08115922562519944,0.5523445636915315,0.3706621474323742,0.06672299271629843,0.30393915435361935,0.0076880037082632914,0.3451644843268606,0.08768126201340451,0.5875070078959574
96,0.3250699665553376,0.05770266982669937,0.26736729655319197,0.006582384418242609,0.30484196729445967,0.08113189519691136,0.5521249562322461,0.369691972108855,0.06618611243187948,0.3035058587300722,0.007609612944418371,0.344706296389215,0.08723309546507203,0.587116935873268
97,0.3249473240082744,0.05767876611476069,0.26726855780384456,0.006580376568403688,0.3047207857405446,0.08111952026734187,0.5520152042657381,0.37032331171740746,0.06617636564610767,0.304146945548627,0.007587466294351932,0.34555353195194405,0.08710606347638454,0.5878380150619251
98,0.3247689420573291,0.057661850440465255,0.2671070915678038,0.006576084049815961,0.304556853192207,0.08109305796315712,0.5518666987527033,0.3697224168742448,0.06601268713748987,0.30370972940826907,0.0076067549802447555,0.34474405162405963,0.08721671273468609,0.5871490880722371
99,0.3246203122918428,0.05763280987030933,0.26698750235299734,0.006574400917485702,0.3044329796643245,0.08108267951594657,0.5517544559533022,0.37030370710116595,0.06648150226669843,0.3038222042231242,0.007644509527443562,0.34473727934091575,0.08743288584647976,0.5871433209540203
100,0.3244092801632653,0.05759563914643001,0.2668136409560988,0.006568998928858841,0.3042173025273976,0.08104936106385319,0.5515589746594625,0.37037887987771567,0.06631354718474598,0.3040653331620169,0.007602131629545852,0.345559597055614,0.08719020374758768,0.5878431738615445
101,0.3242392116374169,0.057582205512033545,0.2666570061752659,0.006566823688947418,0.3040438469093558,0.0810359407235297,0.5514017110141715,0.3694269699536419,0.06597020866735549,0.30345676232980184,0.0075272780513650295,0.34435614036097245,0.08675988734066585,0.5868186605425669
102,0.32409311421612874,0.05755209432955672,0.26654101986965506,0.006562680991237724,0.30391720736921496,0.08101037582456783,0.5512868648618566,0.3676083621113164,0.06554808035099542,0.3020602814435486,0.0075227457091141025,0.3429776624735577,0.08673376337455964,0.585642947941455
103,0.3239292539427838,0.057521420676553546,0.26640783332203505,0.006558069227906648,0.3037723094606488,0.08098190679347238,0.5511554313083097,0.36980376256357694,0.06628597947497619,0.3035177838135136,0.00757146030252285,0.34463364839140936,0.08701413852083378,0.5870550641902422
104,0.32382623200876126,0.057502371811707274,0.26632386017519,0.00655613360920864,0.30367842722511007,0.08096995497842789,0.5510702561607822,0.36935765482572824,0.0663125583243295,0.30304509609631397,0.007596138142908421,0.34431038422453325,0.08715582678690176,0.5867796726408757
105,0.32362627423426393,0.05747104524771766,0.26615522896443466,0.006551225677326031,0.3034987842298217,0.08093964218679268,0.5509072374091865,0.3690563428663857,0.06599815747505967,0.3030581846901982,0.007577379594311745,0.3440734643278694,0.08704814526635099,0.586577756420979
106,0.3234517056695446,0.05744352694026127,0.26600817870580823,0.006550073002056999,0.30331506350037984,0.0809325212881509,0.5507404683699754,0.3678166498688016,0.06602401311814092,0.3017926360586999,0.007529002946707315,0.3422076173524382,0.08676982739816483,0.5849851428476096
