epoch,train_total_loss,train_loss_joint_pos,train_loss_joint_vel,train_raw_mse_joint_pos,train_raw_mse_joint_vel,train_raw_rmse_joint_pos,train_raw_rmse_joint_vel,val_total_loss,val_loss_joint_pos,val_loss_joint_vel,val_raw_mse_joint_pos,val_raw_mse_joint_vel,val_raw_rmse_joint_pos,val_raw_rmse_joint_vel
33,0.3530012645572268,0.06279059397361612,0.2902106705528831,0.007283684924525236,0.3551127054565282,0.08534450728972097,0.5959133372030938,0.36105804045905515,0.06437478724787268,0.2966832537430899,0.00753896758866811,0.3650205725464832,0.08682722838296815,0.6041693244004392
34,0.35250243887635396,0.06271114612778977,0.28979129272572585,0.007273025066681877,0.354630868218513,0.08528203249619393,0.5955089153140471,0.3597319729445053,0.0640490676520336,0.29568290540137415,0.007474860544129159,0.36360131198741225,0.08645727583106676,0.6029936251631622
35,0.35199596849185216,0.06262266666845585,0.2893733017476294,0.007260794924625784,0.3541188120670351,0.08521029823105764,0.5950788284479923,0.35985224783572856,0.06426333515195415,0.29558891289730466,0.007517677825884468,0.3630929151681691,0.08670454328283189,0.6025719170092223
36,0.3515269512147023,0.06253736427774065,0.288989586889846,0.007249729930855673,0.35365158041831674,0.08514534591424051,0.5946861192413329,0.35986310097649293,0.06412425395689131,0.29573884695732144,0.007497485792252594,0.3637671840954175,0.08658802337651895,0.6031311499959336
37,0.3510850007420742,0.06246564309548277,0.28861935763222407,0.0072394091941126015,0.3531913131499953,0.08508471774715247,0.5942990098847509,0.359033611800011,0.06408900662044176,0.2949446053209293,0.007487710717282242,0.3627702942083042,0.08653155908269677,0.6023041542346393
38,0.3506716431855889,0.062392319223432115,0.2882793239046581,0.00722953890769077,0.3527762506100287,0.08502669526502116,0.5939497037713115,0.3580056374805229,0.06398469804194547,0.29402093963287207,0.0074756093348592855,0.3615047472142827,0.0864616061316194,0.601252648405213
39,0.35025446338096694,0.062319494362626446,0.28793496892650006,0.007219810049288989,0.35235565323392226,0.08496946539368709,0.5935955299982659,0.35847862759403226,0.06396019205421753,0.29451843552578294,0.0074868026932507796,0.362065132828161,0.08652631214405697,0.6017184830368443
40,0.34985772411964755,0.06225150323935246,0.28760622088539967,0.007210693920101809,0.35196076089294676,0.08491580488991321,0.593262809295296,0.3580811837085836,0.063905779404704,0.2941754035903752,0.007450816139040301,0.3610871782553495,0.08631811014520824,0.6009052989076976
41,0.34948953119259085,0.062182573512985444,0.2873069577151147,0.007201800553458069,0.35161448280994384,0.08486342294214905,0.5929708954155708,0.35789971820105654,0.06400231422990649,0.29389740360118577,0.007438257115766667,0.36116649019132024,0.08624533097951835,0.6009712889908471
42,0.34910038598194876,0.062116130999887546,0.28698425494447555,0.007192551292093794,0.35122499126495804,0.08480891045222662,0.5926423805845799,0.3565580730792251,0.0636351005011075,0.2929229722141006,0.00740586150246007,0.3599890777010785,0.08605731521759245,0.5999908980151937
43,0.34875692601757313,0.062053667045237224,0.28670325900056964,0.007184247038289086,0.35087291837310075,0.08475993769634972,0.5923452695625253,0.35701851778030214,0.0638019362359249,0.29321658139245016,0.007447107034503061,0.35999510738746665,0.08629662238177727,0.599995922809036
44,0.34841303734888335,0.061993164838585656,0.2864198725729859,0.007175363901281809,0.35052042042981635,0.08470751974460006,0.5920476504723385,0.3563365712154675,0.06338716769852719,0.2929494038216308,0.007387203297668414,0.35987398938903475,0.08594884116536078,0.5998949819668729
45,0.3480888551662256,0.06192970779479757,0.2861591473023369,0.007166922791415969,0.35021251097280837,0.08465768004980984,0.5917875556082676,0.3560542796414088,0.06360352430823721,0.29245075462832254,0.007441591737874394,0.3591771537557365,0.08626466100248928,0.5993139025216556
46,0.34776618237379087,0.061884875677066194,0.2858813066436695,0.007161179812941952,0.34988006775404157,0.0846237544247592,0.5915066083773212,0.3554050582753344,0.06311884797228355,0.2922862099334251,0.0073607029763709374,0.3592864393119227,0.0857945393155703,0.5994050711429815
47,0.3474505296832319,0.061820174514340305,0.28563035513425905,0.007152299561571652,0.3495901298346172,0.08457126912593692,0.591261473321759,0.3562296124270254,0.06351145159710239,0.2927181610441834,0.0074088959697988,0.35982261312849145,0.08607494391400322,0.5998521593930387
48,0.34715607561639367,0.061772710385870754,0.28538336526356617,0.007145155636255047,0.34928990166506185,0.08452902244942294,0.5910075309715281,0.3553892602623758,0.06315827611854653,0.2922309835629101,0.007374978137061699,0.3589140569749235,0.08587769289554592,0.5990943639986305
49,0.34686776800135655,0.06171834737989637,0.28514942062101484,0.007138110756111801,0.3490175521520872,0.08448734080388494,0.5907770748362594,0.3543902253434656,0.06333714625756051,0.291053079467578,0.007382353035999907,0.35779139513352026,0.08592062055176224,0.598156664372738
50,0.34659040076995323,0.06167027440457193,0.2849201263341332,0.007131211535910138,0.34873144152512314,0.08444650102822578,0.590534877484068,0.3550838884209275,0.06331248322798863,0.29177140513085775,0.007365122349876264,0.35865442209482756,0.08582029101486585,0.5988776353269736
51,0.34631775371327206,0.06161917848807974,0.28469857519624603,0.007124869974625145,0.34847003875201243,0.08440894487330798,0.590313508867968,0.35459079429249296,0.0630762639941121,0.2915145302255801,0.007352007536533505,0.35843338032328576,0.08574384838886989,0.5986930601930223
52,0.34602299718239954,0.06157186913521985,0.284451128036759,0.007117914260661236,0.34817843957089395,0.08436773234276974,0.5900664704682803,0.35383364700683173,0.06306587394386849,0.29076777306167556,0.007361561121160035,0.3571663481019728,0.08579954033186911,0.5976339582905014
53,0.34579165367427206,0.06153287130646456,0.28425878226675577,0.007112780098142306,0.3479663020016639,0.08433729956633841,0.5898866857301187,0.35338128177371675,0.06308028772799107,0.2903009944400896,0.007381433693892821,0.3568051118850009,0.08591527043484658,0.5973316598716335
54,0.345530803821169,0.06149032734926551,0.2840404764026106,0.00710771566145574,0.34769872793168055,0.08430726932747698,0.5896598408673263,0.35442421174753874,0.06306814902090316,0.29135606250883067,0.0073306073222219135,0.35809726606666814,0.08561896590254937,0.5984122876969257
55,0.3452881822451202,0.061437137885439405,0.2838510443274391,0.007099004571037572,0.3474800353968112,0.0842555907405412,0.5894743721289427,0.3532706192390332,0.06300254632828307,0.290268073082258,0.0073345415348764305,0.3566102502223829,0.08564193794442318,0.5971685274881647
56,0.34505913313262354,0.061395880541417584,0.28366325257098807,0.007094253810519519,0.3472595679967395,0.08422739346863062,0.5892873390772446,0.35369206291052935,0.0630322370264454,0.29065982610822105,0.007322015291157578,0.3572181611674394,0.08556877521127422,0.5976773052136407
57,0.34483505862654396,0.06136075103384248,0.28347430753573716,0.007089135760756373,0.3470152039732741,0.08419700565196112,0.5890799639889938,0.35350016728663236,0.06300747849581056,0.2904926887269818,0.007344023161395503,0.35685247062836345,0.08569727627757782,0.5973713004726319
58,0.34461934237880254,0.061322100092805795,0.28329724224385483,0.00708398931104925,0.3468173911076734,0.08416643815113747,0.5889120402128601,0.35288796743230677,0.06290187658382514,0.289986090537585,0.007310350079226748,0.35618249392565915,0.08550058525663289,0.5968102662703274
59,0.3443968160323029,0.06128180088136061,0.2831150150878185,0.00707884314202868,0.34659101044837354,0.0841358612128543,0.5887198064006115,0.35413149315292086,0.06290023394932524,0.2912312596906266,0.007299177891228399,0.3578653580250839,0.08543522629002863,0.5982184868633565
60,0.34418632882231726,0.06124056388278185,0.2829457648901319,0.007073605279364794,0.3463925485408955,0.08410472804405704,0.5885512284762436,0.3530699277740436,0.06312043473502899,0.289949492966267,0.007362056467743753,0.35652523947767933,0.08580242693387963,0.5970973450599821
61,0.3439722660731335,0.06120058475304729,0.28277168124945734,0.007068492335191513,0.3461846142848508,0.08407432625475814,0.5883745527169328,0.3524927921322005,0.06302950432449518,0.28946328786663356,0.007318811112309683,0.3555401190370911,0.08555005033493367,0.5962718499452168
62,0.3437549479828528,0.06116298183495728,0.28259196604699827,0.007063317745495062,0.34596005629738397,0.08404354672129837,0.588183692648295,0.35228867457124075,0.06272452351919154,0.28956415119605106,0.007287238605066122,0.35560173648650056,0.08536532437158616,0.5963235166304449
63,0.3435773465089938,0.06112517148439654,0.28245217500856545,0.007058095569743507,0.3457988712434997,0.08401247270342367,0.588046657369549,0.3528050981186835,0.06323410656132503,0.28957099183141666,0.007327432710794843,0.35618002713292113,0.08560042471153308,0.5968081996193761
64,0.3433843694502902,0.06109453617987769,0.28228983317929857,0.007053640032249459,0.3456103863232018,0.0839859513981324,0.5878863719488672,0.3521506310963381,0.06278656022517844,0.28936407034950057,0.0072944901925073614,0.35536200108260535,0.08540778765725852,0.5961224715464142
65,0.3431784569790153,0.06105679684395654,0.2821216601220691,0.007048800436097546,0.345410766625184,0.08395713451576076,0.5877165699767057,0.3514105925037219,0.062416640223298424,0.28899395206149686,0.007249189203370796,0.35520266320326555,0.08514217053476378,0.595988811307113
66,0.3430137567368795,0.06102406159749184,0.2819896951172104,0.007043498037315768,0.3452466391897408,0.08392555056307803,0.5875769219342611,0.3517942836521045,0.06270463344744981,0.2890896505068097,0.007307469426504197,0.35527344651016274,0.08548373778973517,0.596048191432675
67,0.34283783999468187,0.06099432111625824,0.2818435188398444,0.007041029894666991,0.34508063762058666,0.08391084491689374,0.5874356455141164,0.35160677771585724,0.06274692854781899,0.28885984918795093,0.007280705787541596,0.35493052619800464,0.08532705190935402,0.5957604604184509
68,0.3426671257501523,0.06096410486460369,0.28170302089385957,0.007035385348636892,0.3449021118938785,0.08387720398676206,0.5872836724223469,0.35125711989263986,0.062376853917372195,0.28888026543910555,0.007226949451235386,0.35502348305124604,0.08501146658678102,0.5958384706036075
69,0.34248008076932196,0.060925559919768696,0.2815545208878375,0.007030686503020635,0.344716081643309,0.08384918904211677,0.5871252691234716,0.3512394482734791,0.06282349479812319,0.28841595373703505,0.007295219419983286,0.3545391680977362,0.08541205664297802,0.5954319172648844
70,0.34232397592894187,0.060896352793039114,0.2814276231393151,0.007027502134230325,0.34457660166413556,0.08383019822373275,0.587006474976329,0.35191988252678036,0.0626613198746475,0.28925856297938446,0.0072907250376594976,0.35580430667522395,0.08538574259008057,0.5964933416855749
71,0.3421780145491087,0.060873689305156416,0.28130432525003235,0.0070243702501657,0.3444247002111547,0.08381151621445408,0.5868770741911415,0.3504967566605945,0.062397779531198856,0.28809897746207674,0.007221307805229977,0.35445504406398753,0.084978278431785,0.595361271887908
72,0.34199912900971113,0.06084097985456636,0.2811581490830296,0.00701972509034329,0.3442570532717477,0.08378379968910034,0.5867342271179923,0.3508230228281011,0.06245101699266471,0.2883720060964319,0.007291138669742583,0.3550029689458212,0.08538816469360717,0.595821255869427
73,0.34184465759123833,0.06081288291465658,0.28103177467560203,0.007016121574106009,0.34411680998864963,0.08376229207767663,0.5866147031814406,0.3504137018595021,0.06230136227995727,0.2881123396520336,0.007240579839172601,0.3539306797955545,0.08509159676003619,0.5949207340440863
74,0.34166964202888744,0.06078078898593513,0.28088885304126004,0.007011979763231894,0.34394378285376426,0.083737564827453,0.5864672052670671,0.3502010332504752,0.06222689274134622,0.287974139991937,0.007254854054197022,0.35407661745474966,0.08517543104790853,0.5950433744314356
75,0.3415248857468345,0.060754301137807186,0.28077058456982457,0.007008355938597564,0.34379614960324695,0.08371592404433917,0.5863413251709682,0.351407989884671,0.06262703683234364,0.2887809526172685,0.007270604896705341,0.3551748784187289,0.085267842101846,0.5959655010306628
76,0.34137338212851803,0.06072030113640776,0.28065308097189245,0.007004223556068762,0.34365944070869087,0.0836912394224674,0.5862247356677223,0.3501868349322519,0.06228029033840911,0.2879065439253609,0.007228598795185927,0.3542668822424481,0.08502116674796886,0.5952032276814769
77,0.3412185749870964,0.06068876133260793,0.28052981359607543,0.00700040381287914,0.3435052352541558,0.08366841586213486,0.5860931967308235,0.349166933066047,0.06190841405190668,0.28725851920865403,0.007210442882534084,0.35357720393975106,0.08491432672131413,0.5946235817218748
78,0.34107520690508275,0.060670335849525615,0.2804048709730686,0.006997848173561686,0.3433711618166863,0.0836531420423745,0.585978806627583,0.35005508906501936,0.06244190623575332,0.2876131820735401,0.007234531987188704,0.35362069372611105,0.08505605203152039,0.5946601497713724
79,0.34093870466854526,0.06064771561397291,0.280290989033731,0.006994457723823189,0.3432368844066337,0.08363287465956906,0.5858642201113101,0.3501178551460733,0.06234216770658712,0.28777568702582684,0.0072374924496033015,0.3536519021619517,0.08507345326012869,0.594686389756779
80,0.34081405540983617,0.060629042710892166,0.2801850128058226,0.00699192680626931,0.34310837865260824,0.0836177421739508,0.5857545378847766,0.35117343337058177,0.06264357249800967,0.28852986090353633,0.007275791274622391,0.3543934542167088,0.08529824895402244,0.5953095448728407
81,0.3406676520524831,0.06060023259479599,0.28006741941947805,0.006987458926642715,0.34295611416826743,0.08359102180642797,0.5856245505170249,0.34978002070183306,0.06230272270645276,0.2874772978492544,0.007239263697222838,0.35395595527450296,0.08508386273097171,0.594941976393079
82,0.34054289532925974,0.06057436554647066,0.27996852976458214,0.0069855734258223445,0.34285547612915074,0.08357974291550761,0.5855386205274172,0.34942824395464916,0.062174626935245184,0.287253616743932,0.0072421866155779144,0.35356197233082987,0.08510103768802067,0.5946107738099183
83,0.3404244514855359,0.0605500772358831,0.27987437428554623,0.0069810665209901045,0.3427223852797805,0.08355277685983935,0.5854249612715369,0.3493386404162754,0.062267601737674726,0.28707103912283255,0.007255857047125137,0.35327832793224573,0.08518131865101136,0.5943722132908349
84,0.3402566600611141,0.06052109508948305,0.27973556495311935,0.0069780350409569345,0.3425666064961397,0.08353463378118643,0.5852918985396429,0.34975181239582837,0.06235967246416605,0.28739213966131455,0.007222818232761861,0.3533868037563049,0.08498716510604329,0.5944634587224894
85,0.34015390034136417,0.060504097281743816,0.2796498031229459,0.006975324248354964,0.3424559810291086,0.0835184066440145,0.5851973863826706,0.3486131821419129,0.06211444620314276,0.2864987354772673,0.0072165342686859825,0.3522563779940367,0.0849501869844086,0.5935119021502743
86,0.3400102941638453,0.060478942698184636,0.2795313513462378,0.006972566606639925,0.34232480771273044,0.08350189582662136,0.5850852995185662,0.34937138867399603,0.062225617190754444,0.2871457712664921,0.007265387849811409,0.35292094991661616,0.08523724449917072,0.5940715023602935
87,0.33990944200836687,0.060458274920140984,0.27945116709374795,0.00696966720789313,0.3422431302684453,0.08348453274645029,0.5850154957507068,0.3501104794370649,0.06222632628025232,0.2878841532952522,0.00722713640140354,0.35424417157493343,0.08501256613821007,0.5951841492974536
88,0.33978018892828493,0.060433618486365984,0.27934657041650746,0.006966823132070146,0.34210175575201784,0.08346749745901183,0.5848946535505499,0.3487586381825974,0.06187793789427536,0.2868807003391989,0.0071752720039385915,0.35251431462600635,0.08470697730375339,0.593729159319303
89,0.33966535172972745,0.06040936976322956,0.27925598197259194,0.006963998923567954,0.34199216470686805,0.08345057773058227,0.5848009616158887,0.34819377551082403,0.061944887699356445,0.28624888825194267,0.007182484891786792,0.3518747892060429,0.08474954213319853,0.5931903482070852
90,0.33954031732471673,0.060389044280632756,0.27915127303261816,0.006961202511255556,0.34186232997560206,0.08343382114739535,0.584689943453453,0.34900221673950566,0.06221808973032229,0.2867841273049464,0.007202858182222042,0.3530968846863489,0.08486965407153514,0.5942195593266423
91,0.3394257428884658,0.060366043884151774,0.2790596989814896,0.006957728389982648,0.3417665390632041,0.08341299892692174,0.5846080217232775,0.34740634387350566,0.06192125250834478,0.2854850920523806,0.007159563278617106,0.3507441996826831,0.08461420258217356,0.5922366078542284
92,0.33930551123121133,0.06034514012808597,0.27896037108666216,0.006955548031705965,0.3416473874333084,0.08339992824760681,0.5845061055569124,0.34816705307218393,0.06186313770056613,0.2863039152592506,0.007175941932430174,0.35213608259134827,0.08471093159935247,0.5934105514661399
93,0.3391946061023616,0.06032091195369292,0.2788736940950651,0.006952856439087245,0.34154555088999566,0.08338379002592318,0.5844189857371128,0.3499575648280386,0.06243975942368338,0.2875178051305691,0.007228545311357278,0.35335880681304616,0.08502085221495535,0.5944399101785194
94,0.3390774067141637,0.06030448249610745,0.2787729241934603,0.006950200249538223,0.3414278638303251,0.08336786101093288,0.5843182898304015,0.3489575440946881,0.06254492108864666,0.28641262263642236,0.007252502348771146,0.3521787913659548,0.08516162485985777,0.5934465362321654
95,0.33898437263183173,0.060285020601274976,0.27869935192673007,0.006947557915065035,0.3413500167924632,0.08335201206368707,0.5842516724772495,0.3486424763766373,0.06186187125675874,0.2867806060541217,0.007180106861619264,0.3526698944798799,0.0847355112194366,0.593860164078952
96,0.3388787674886061,0.06025773444818417,0.27862103303973307,0.0069441784169415165,0.34125930923478637,0.08333173715302902,0.5841740401924639,0.34854717577204936,0.062106735543108575,0.28644043997701885,0.007206847289452878,0.3519670941885473,0.08489315219411327,0.5932681469525793
97,0.3387609607176284,0.06023900246494299,0.27852195823465664,0.0069418203740209405,0.3411292687339411,0.08331758742319019,0.5840627267117301,0.3478796383574713,0.06192790025129389,0.28595173825407555,0.007191337340645441,0.3517735378910831,0.08480175316964526,0.5931049973580421
98,0.3386453206802883,0.06021577196923741,0.2784295486455126,0.0069388840364294335,0.3410053674102403,0.0832999642042506,0.5839566485709708,0.34795635451702445,0.06188544716109127,0.2860709072329591,0.007194017396717382,0.351602235821779,0.08481755358837804,0.5929605685218697
99,0.338537575401962,0.06019848453010166,0.27833909085858954,0.00693686119813597,0.34092467303478535,0.08328782142748105,0.5838875517039093,0.34726487339955303,0.061822182333484216,0.2854426915559207,0.0071781981500316965,0.3509779084126332,0.08472424771003692,0.5924338852670678
100,0.3384441729806801,0.060179442863474944,0.27826473004553104,0.0069343677328927685,0.3408149981876592,0.08327285111543119,0.5837936263677937,0.34847795761354217,0.06221293545543343,0.28626502188049946,0.007246112830016691,0.3518331359741002,0.08512410252106445,0.593155237668943
101,0.3383342695542776,0.060162946756415814,0.27817132274589906,0.006932490832834849,0.340701707636155,0.08326158077309635,0.5836965886795596,0.34856232665362097,0.06219425226773085,0.2863680741814002,0.007225650839028965,0.3521919008586152,0.08500382837866166,0.5934575813473236
102,0.33824979173566344,0.06013963618118659,0.27811015547074136,0.006929922678571029,0.3406420985504969,0.0832461571399607,0.5836455247412566,0.34809769199717616,0.06200015423045682,0.28609753821259076,0.007211002668097759,0.3518577036080666,0.08491762283588583,0.59317594658589
